distance,clock,feature_type,depth,length,width,survey_year,aligned_dist
32594.86,06:40:00,Cluster,28.0,1.45,3.58,2007,32400.116677088543
32594.9,04:25:00,metal loss,10.0,0.94,1.34,2007,32400.14881615808
32634.07,,Girth Weld,,,,2007,32431.621
32642.05,,Girth Weld,,,,2007,32443.189
32646.53,,Bend,,,,2007,32460.326136414882
32650.92,,Girth Weld,,,,2007,32477.119
32689.71,,Girth Weld,,,,2007,32487.907
32729.75,,Girth Weld,,,,2007,32498.386
32769.71,,Girth Weld,,,,2007,32538.451
32801.78,,Girth Weld,,,,2007,32548.701
32832.23,,Girth Weld,,,,2007,32571.854
32872.13,,Girth Weld,,,,2007,32611.89
32912.1,,Girth Weld,,,,2007,32641.44
32925.21,07:20:00,Cluster,31.0,21.61,16.78,2007,32654.556894815927
32925.99,06:17:00,Cluster,21.0,4.21,2.89,2007,32655.33730503381
32927.13,06:53:00,metal loss,19.0,1.46,0.75,2007,32656.47790458302
32928.3,07:17:00,Cluster,14.0,2.57,5.09,2007,32657.648519909846
32952.03,,Girth Weld,,,,2007,32681.391
32952.77,07:12:00,Cluster,10.0,2.57,2.49,2007,32682.132145854142
32992.07,,Girth Weld,,,,2007,32721.493
33031.11,07:25:00,Cluster,10.0,2.95,5.63,2007,32760.474469265373
33031.14,04:42:00,Cluster,15.0,1.87,10.12,2007,32760.50442428786
33032.09,,Girth Weld,,,,2007,32761.453
33032.88,03:34:00,Cluster,10.0,0.88,2.51,2007,32761.610921059208
33072.12,,Girth Weld,,,,2007,32769.455
33112.12,,Girth Weld,,,,2007,32778.878
33112.92,04:02:00,Cluster,12.0,2.48,4.75,2007,32779.656599999995
33152.12,,Girth Weld,,,,2007,32817.808
33190.85,07:24:00,metal loss,11.0,3.66,7.36,2007,32856.83019235573
33192.15,,Girth Weld,,,,2007,32858.14
33232.17,,Girth Weld,,,,2007,32898.071
33272.18,,Girth Weld,,,,2007,32930.302
33304.46,11:47:00,Cluster,28.0,4.36,6.72,2007,32954.86820144963
33304.98,11:35:00,Cluster,11.0,3.67,5.55,2007,32955.26393951512
33312.19,,Girth Weld,,,,2007,32960.751
33351.58,,Girth Weld,,,,2007,33000.797
33374.95,06:10:00,Cluster,23.0,3.55,1.91,2007,33024.182190499996
33381.36,05:32:00,Cluster,31.0,1.76,1.32,2007,33030.596356999995
33381.84,05:24:00,Cluster,29.0,4.33,4.63,2007,33031.076668999995
33383.18,05:52:00,Cluster,13.0,4.98,1.64,2007,33032.417539999995
33390.29,05:33:00,Cluster,20.0,6.35,4.38,2007,33039.5321615
33391.58,,Girth Weld,,,,2007,33040.823
33405.66,04:30:00,metal loss,15.0,2.05,1.5,2007,33054.93745293383
33405.96,04:20:00,metal loss,10.0,1.69,1.58,2007,33055.23818701623
33430.71,07:48:00,Cluster,21.0,2.27,10.7,2007,33080.048748813984
33431.63,,Girth Weld,,,,2007,33080.971
33471.65,,Girth Weld,,,,2007,33121.119
33479.84,11:34:00,metal loss,13.0,0.75,0.63,2007,33129.336436499994
33480.23,12:28:00,Cluster,26.0,3.61,3.29,2007,33129.727743
33480.35,11:17:00,Cluster,13.0,3.37,2.1,2007,33129.848144999996
33481.04,10:56:00,metal loss,15.0,0.79,0.71,2007,33130.5404565
33511.65,,Girth Weld,,,,2007,33161.253
33512.3,05:03:00,Cluster,33.0,4.28,21.68,2007,33161.9032276138
33551.63,,Girth Weld,,,,2007,33201.247
33591.55,,Girth Weld,,,,2007,33241.496
33592.28,04:46:00,Cluster,25.0,4.87,17.39,2007,33242.22938301603
33631.47,,Girth Weld,,,,2007,33281.601
33638.82,02:35:00,metal loss,10.0,2.99,0.67,2007,33288.99961939364
33670.4,06:53:00,Cluster,10.0,2.71,8.94,2007,33320.788517414185
33671.38,,Girth Weld,,,,2007,33321.775
33711.37,,Girth Weld,,,,2007,33361.893
33750.65,07:58:00,Cluster,34.0,0.94,5.43,2007,33401.12509756097
33751.55,,Girth Weld,,,,2007,33402.024
33753.51,12:25:00,metal loss,13.0,1.06,1.1,2007,33405.19423857662
33776.28,,Girth Weld,,,,2007,33442.024
33816.33,,Girth Weld,,,,2007,33481.617
33817.11,12:26:00,metal loss,36.0,0.91,8.35,2007,33482.39797524381
33853.06,11:57:00,metal loss,10.0,1.1,1.18,2007,33518.392923980995
33853.37,12:04:00,metal loss,12.0,0.71,0.71,2007,33518.7033115779
33856.32,,Girth Weld,,,,2007,33521.657
33895.42,11:00:00,metal loss,16.0,0.71,1.53,2007,33561.029858929454
33896.3,,Girth Weld,,,,2007,33561.916
33936.31,,Girth Weld,,,,2007,33601.926
33949.1,04:01:00,metal loss,13.0,2.84,2.36,2007,33614.7776500999
33975.28,09:10:00,metal loss,18.0,3.7,0.87,2007,33641.08384240759
33975.32,07:27:00,Cluster,10.0,2.64,8.5,2007,33641.12403521479
33975.39,09:43:00,Cluster,16.0,2.63,7.23,2007,33641.194372627375
33976.35,,Girth Weld,,,,2007,33642.159
34016.39,,Girth Weld,,,,2007,33682.27
34024.54,06:25:00,Cluster,18.0,4.12,3.94,2007,33690.43647903145
34025.04,06:19:00,Cluster,25.0,2.81,3.37,2007,33690.93749001498
34055.57,10:28:00,metal loss,21.0,1.38,4.41,2007,33721.529220669
34056.45,,Girth Weld,,,,2007,33722.411
34057.22,10:43:00,metal loss,11.0,0.71,0.67,2007,33723.18063388389
34096.41,,Girth Weld,,,,2007,33762.352
34136.4,,Girth Weld,,,,2007,33802.53
34137.11,06:35:00,Cluster,22.0,2.92,11.5,2007,33803.24028407101
34137.13,03:40:00,Cluster,19.0,2.6,14.89,2007,33803.26029207301
34137.15,02:39:00,metal loss,14.0,2.72,3.5,2007,33803.28030007502
34176.39,,Girth Weld,,,,2007,33842.536
34216.41,,Girth Weld,,,,2007,33882.89
34256.46,,Girth Weld,,,,2007,33907.72
34296.44,,Girth Weld,,,,2007,33947.933
34328.69,,Girth Weld,,,,2007,33988.009
34368.66,,Girth Weld,,,,2007,34028.199
34408.71,,Girth Weld,,,,2007,34068.268
34448.73,,Girth Weld,,,,2007,34108.556
34478.59,,Girth Weld,,,,2007,34148.638
34518.63,,Girth Weld,,,,2007,34188.855
34558.63,,Girth Weld,,,,2007,34228.947
34598.3,,Girth Weld,,,,2007,34269.131
34638.3,,Girth Weld,,,,2007,34309.121
34678.41,,Girth Weld,,,,2007,34349.357
34718.49,,Girth Weld,,,,2007,34389.406
34758.48,,Girth Weld,,,,2007,34429.646
34798.51,,Girth Weld,,,,2007,34461.969
34838.5,,Girth Weld,,,,2007,34502.152
34859.79,06:58:00,metal loss-manufacturing anomaly,15.0,0.59,0.87,2007,34523.47337137862
34861.31,10:50:00,metal loss-manufacturing anomaly,17.0,0.71,0.71,2007,34524.99561113886
34878.54,,Girth Weld,,,,2007,34542.251
34918.47,,Girth Weld,,,,2007,34582.47
34919.27,11:18:00,Cluster,10.0,0.61,3.27,2007,34583.06809523809
34958.37,,Girth Weld,,,,2007,34612.3
34998.28,,Girth Weld,,,,2007,34652.539
35025.61,,Girth Weld,,,,2007,34692.579
35065.64,,Girth Weld,,,,2007,34732.418
35105.67,,Girth Weld,,,,2007,34772.654
35145.64,,Girth Weld,,,,2007,34812.884
35185.61,,Girth Weld,,,,2007,34852.989
35225.69,,Girth Weld,,,,2007,34893.202
35265.54,,Girth Weld,,,,2007,34933.264
35305.6,,Girth Weld,,,,2007,34973.474
35345.61,,Girth Weld,,,,2007,35013.579
35385.61,,Girth Weld,,,,2007,35053.809
35389.6,,Girth Weld,,,,2007,35093.917
35429.59,,Girth Weld,,,,2007,35134.377
35433.57,,Girth Weld,,,,2007,35161.854
35473.47,,Girth Weld,,,,2007,35202.011
35500.61,,Girth Weld,,,,2007,35242.162
35540.54,,Girth Weld,,,,2007,35282.293
35580.43,,Girth Weld,,,,2007,35322.297
35581.29,05:59:00,metal loss,15.0,0.83,1.06,2007,35323.16805160321
35620.35,,Girth Weld,,,,2007,35362.73
35660.23,,Girth Weld,,,,2007,35402.838
35700.25,,Girth Weld,,,,2007,35443.035
35740.24,,Girth Weld,,,,2007,35483.071
35780.19,,Girth Weld,,,,2007,35523.31
35798.42,06:16:00,metal loss-manufacturing anomaly,18.0,0.47,0.71,2007,35525.0773985
35820.19,,Girth Weld,,,,2007,35527.188
35820.7,04:02:00,Cluster,32.0,4.37,2.54,2007,35527.701610055025
35820.85,04:54:00,metal loss,18.0,2.28,9.8,2007,35527.85267183591
35820.89,08:16:00,Cluster,22.0,1.6,7.23,2007,35527.89295497749
35820.93,10:53:00,metal loss,13.0,0.71,1.69,2007,35527.93323811906
35860.17,,Girth Weld,,,,2007,35567.451
35900.13,,Girth Weld,,,,2007,35571.473
35940.11,,Girth Weld,,,,2007,35611.427
35980.07,,Girth Weld,,,,2007,35638.783
36020.0,,Girth Weld,,,,2007,35678.809
36059.99,,Girth Weld,,,,2007,35718.976
36099.95,,Girth Weld,,,,2007,35758.957
36139.93,,Girth Weld,,,,2007,35799.193
36179.68,,Girth Weld,,,,2007,35839.252
36219.68,,Girth Weld,,,,2007,35879.475
36259.48,,Girth Weld,,,,2007,35919.501
36299.41,,Girth Weld,,,,2007,35959.738
36339.41,,Girth Weld,,,,2007,35999.76
36379.31,,Girth Weld,,,,2007,36040.0
36419.28,,Girth Weld,,,,2007,36080.01
36459.43,,Girth Weld,,,,2007,36120.256
36460.28,06:58:00,metal loss-manufacturing anomaly,10.0,1.02,0.71,2007,36121.107126813404
36499.41,,Girth Weld,,,,2007,36160.289
36539.42,,Girth Weld,,,,2007,36200.505
36579.38,,Girth Weld,,,,2007,36240.489
36619.36,,Girth Weld,,,,2007,36280.745
36659.26,,Girth Weld,,,,2007,36320.653
36699.25,,Girth Weld,,,,2007,36360.814
36739.24,,Girth Weld,,,,2007,36400.709
36779.11,,Girth Weld,,,,2007,36440.879
36818.54,,Girth Weld,,,,2007,36480.932
36858.54,,Girth Weld,,,,2007,36521.175
36881.65,,Girth Weld,,,,2007,36561.198
36901.27,,Above Ground Marker,,,,2007,36581.05520801001
36921.6,,Girth Weld,,,,2007,36601.631
36926.14,,Bend,,,,2007,36621.654552370455
36930.67,,Girth Weld,,,,2007,36641.634
36936.73,,Girth Weld,,,,2007,36681.847
36974.72,,Girth Weld,,,,2007,36721.86
37014.68,,Girth Weld,,,,2007,36762.077
37054.66,,Girth Weld,,,,2007,36802.047
37094.29,,Girth Weld,,,,2007,36842.247
37101.23,,Girth Weld,,,,2007,36882.306
37105.1,,Bend,,,,2007,36902.07750955412
37109.08,,Girth Weld,,,,2007,36922.411
37120.42,,Girth Weld,,,,2007,36961.847
37154.37,,Girth Weld,,,,2007,37002.08
37194.38,,Girth Weld,,,,2007,37025.157
37234.4,,Girth Weld,,,,2007,37065.417
37274.47,,Girth Weld,,,,2007,37074.426
37314.43,,Girth Weld,,,,2007,37080.509
37343.49,,Girth Weld,,,,2007,37118.547
37371.12,,Girth Weld,,,,2007,37158.819
37411.1,,Girth Weld,,,,2007,37198.822
37444.88,,Girth Weld,,,,2007,37238.701
37449.19,,Bend,,,,2007,37241.99691039824
37453.92,,Girth Weld,,,,2007,37245.614
37494.0,,Girth Weld,,,,2007,37254.075
37533.45,,Girth Weld,,,,2007,37265.436
37570.2,,Girth Weld,,,,2007,37299.491
37575.87,,Bend,,,,2007,37319.27305464008
37581.73,,Girth Weld,,,,2007,37339.718
37590.44,,Girth Weld,,,,2007,37379.938
37630.44,,Girth Weld,,,,2007,37420.246
37668.61,,Girth Weld,,,,2007,37460.423
37708.64,,Girth Weld,,,,2007,37489.58
37748.67,,Girth Weld,,,,2007,37517.316
37788.71,,Girth Weld,,,,2007,37557.546
37828.65,,Girth Weld,,,,2007,37591.339
37868.74,,Girth Weld,,,,2007,37600.725
37908.67,,Girth Weld,,,,2007,37640.869
37946.81,,Girth Weld,,,,2007,37680.482
37986.32,,Girth Weld,,,,2007,37717.379
38026.32,,Girth Weld,,,,2007,37729.072
38066.29,,Girth Weld,,,,2007,37737.789
38106.32,,Girth Weld,,,,2007,37777.802
38146.38,,Girth Weld,,,,2007,37816.23
38186.34,,Girth Weld,,,,2007,37856.227
38226.35,,Girth Weld,,,,2007,37896.47
38234.73,,Girth Weld,,,,2007,37936.473
38274.77,,Girth Weld,,,,2007,37976.713
38314.84,,Girth Weld,,,,2007,38016.788
38349.84,,Girth Weld,,,,2007,38056.982
38383.95,09:43:00,metal loss-manufacturing anomaly,16.0,3.78,2.52,2007,38089.65973806548
38389.85,,Girth Weld,,,,2007,38095.312
38429.85,,Girth Weld,,,,2007,38135.043
38469.82,,Girth Weld,,,,2007,38175.01
38509.29,,Girth Weld,,,,2007,38215.217
38549.24,,Girth Weld,,,,2007,38255.253
38589.22,,Girth Weld,,,,2007,38295.509
38629.17,,Girth Weld,,,,2007,38335.522
38669.13,,Girth Weld,,,,2007,38375.738
38708.96,,Girth Weld,,,,2007,38384.045
38748.68,,Girth Weld,,,,2007,38424.272
38788.61,,Girth Weld,,,,2007,38464.285
38828.56,,Girth Weld,,,,2007,38499.564
38868.56,,Girth Weld,,,,2007,38539.58
38908.61,,Girth Weld,,,,2007,38579.816
38948.65,,Girth Weld,,,,2007,38619.849
38988.75,,Girth Weld,,,,2007,38659.541
38996.14,,Girth Weld,,,,2007,38699.541
39036.35,,Girth Weld,,,,2007,38739.721
39076.52,,Girth Weld,,,,2007,38779.718
39116.65,,Girth Weld,,,,2007,38820.013
39144.72,06:32:00,metal loss,10.0,0.98,1.18,2007,38859.423908359575
39145.24,,Girth Weld,,,,2007,38860.154
39185.15,,Girth Weld,,,,2007,38900.246
39225.12,,Girth Weld,,,,2007,38940.551
39241.24,,Girth Weld,,,,2007,38980.528
39281.26,,Girth Weld,,,,2007,39020.676
39287.27,,Bend,,,,2007,39041.081987288126
39293.06,,Girth Weld,,,,2007,39060.741
39301.05,,Girth Weld,,,,2007,39100.978
39307.26,,Bend,,,,2007,39122.2060612245
39312.81,,Girth Weld,,,,2007,39141.178
39334.75,05:25:00,Cluster,16.0,4.36,8.99,2007,39148.18997025371
39335.67,,Girth Weld,,,,2007,39148.484
39335.7,02:06:00,Cluster,10.0,2.33,12.3,2007,39148.52536447638
39364.89,,Girth Weld,,,,2007,39188.773
39404.87,,Girth Weld,,,,2007,39228.894
39405.56,08:55:00,Cluster,17.0,3.44,9.03,2007,39229.58660409897
39444.88,,Girth Weld,,,,2007,39269.055
39479.9,08:12:00,metal loss,17.0,0.79,0.91,2007,39297.05052046784
39480.79,,Girth Weld,,,,2007,39297.762
39485.48,,Bend,,,,2007,39317.57873417724
39490.27,,Girth Weld,,,,2007,39337.818
39530.35,,Girth Weld,,,,2007,39377.9
39530.85,05:56:00,metal loss,15.0,1.18,1.81,2007,39378.26340644584
39552.69,,Girth Weld,,,,2007,39394.137
39553.36,03:01:00,Cluster,39.0,4.88,30.98,2007,39394.809669255825
39592.6,,Girth Weld,,,,2007,39434.206
39592.67,08:40:00,Cluster,25.0,4.07,6.33,2007,39434.22886049649
39593.33,07:38:00,Cluster,18.0,2.83,6.62,2007,39434.44440232056
39593.37,02:27:00,Cluster,27.0,3.28,9.26,2007,39434.45746546141
39629.66,,Girth Weld,,,,2007,39446.309
39634.72,,Bend,,,,2007,39450.30498602794
39639.68,,Girth Weld,,,,2007,39454.222
39641.08,02:02:00,Cluster,31.0,5.05,14.2,2007,39454.74057546282
39641.74,06:58:00,Cluster,33.0,3.32,9.3,2007,39454.98504675243
39671.55,,Girth Weld,,,,2007,39466.027
39705.45,,Girth Weld,,,,2007,39488.97
39745.4,,Girth Weld,,,,2007,39518.1
39747.57,04:10:00,metal loss,11.0,1.42,1.34,2007,39523.10499194012
39762.77,,Girth Weld,,,,2007,39558.163
39767.18,,Bend,,,,2007,39578.49653899084
39771.49,,Girth Weld,,,,2007,39598.369
39777.53,,Girth Weld,,,,2007,39634.36
39807.47,,Girth Weld,,,,2007,39644.154
39832.14,,Girth Weld,,,,2007,39684.531
39869.64,,Girth Weld,,,,2007,39706.903
39909.66,,Girth Weld,,,,2007,39747.126
39949.69,,Girth Weld,,,,2007,39784.37
39989.7,,Girth Weld,,,,2007,39794.856
40008.62,05:02:00,metal loss-manufacturing anomaly,10.0,1.46,0.71,2007,39809.94562281141
40009.5,08:37:00,metal loss-manufacturing anomaly,10.0,0.59,0.71,2007,39810.647465732865
40029.68,,Girth Weld,,,,2007,39826.742
40069.69,,Girth Weld,,,,2007,39860.732
40109.71,,Girth Weld,,,,2007,39900.984
40149.7,,Girth Weld,,,,2007,39918.392
40189.73,,Girth Weld,,,,2007,39927.356
40229.79,,Girth Weld,,,,2007,39933.488
40269.89,,Girth Weld,,,,2007,39963.481
40309.91,,Girth Weld,,,,2007,39988.084
40349.93,,Girth Weld,,,,2007,40025.817
40389.57,,Girth Weld,,,,2007,40065.84
40429.65,,Girth Weld,,,,2007,40106.093
40469.62,,Girth Weld,,,,2007,40146.063
40509.61,,Girth Weld,,,,2007,40186.224
40549.64,,Girth Weld,,,,2007,40226.296
40589.67,,Girth Weld,,,,2007,40266.529
40629.73,,Girth Weld,,,,2007,40306.539
40668.73,07:57:00,Cluster,18.0,1.97,1.47,2007,40345.749599999996
40669.73,,Girth Weld,,,,2007,40346.755
40673.95,,Bend,,,,2007,40366.4254074505
40678.32,,Girth Weld,,,,2007,40386.795
40688.46,,Girth Weld,,,,2007,40427.07
40693.84,,Bend,,,,2007,40447.214048643575
40699.15,,Girth Weld,,,,2007,40467.096
40739.16,,Girth Weld,,,,2007,40507.306
40761.14,,Girth Weld,,,,2007,40546.942
40801.09,,Girth Weld,,,,2007,40587.221
40830.31,,Girth Weld,,,,2007,40627.201
40870.34,,Girth Weld,,,,2007,40667.434
40910.33,,Girth Weld,,,,2007,40707.585
40950.25,,Girth Weld,,,,2007,40747.828
40990.2,,Girth Weld,,,,2007,40787.995
41011.08,10:13:00,metal loss-manufacturing anomaly,10.0,3.03,1.3,2007,40809.00997970434
41030.11,,Girth Weld,,,,2007,40828.163
41070.06,,Girth Weld,,,,2007,40836.663
41110.07,,Girth Weld,,,,2007,40846.883
41131.05,10:09:00,metal loss-manufacturing anomaly,14.0,3.66,1.02,2007,40852.983740248965
41146.22,,Girth Weld,,,,2007,40857.395
41163.99,02:09:00,metal loss-manufacturing anomaly,12.0,4.17,1.77,2007,40875.25883058058
41165.77,08:12:00,metal loss-manufacturing anomaly,16.0,0.59,0.63,2007,40877.04822947947
41166.98,02:06:00,metal loss-manufacturing anomaly,11.0,3.78,1.42,2007,40878.26461861862
41170.29,01:54:00,metal loss-manufacturing anomaly,30.0,3.82,5.55,2007,40881.59209634634
41174.55,11:58:00,metal loss-manufacturing anomaly,11.0,0.47,0.59,2007,40885.87459034034
41186.18,,Girth Weld,,,,2007,40897.566
41226.16,,Girth Weld,,,,2007,40919.675
41266.15,,Girth Weld,,,,2007,40959.797
41306.08,,Girth Weld,,,,2007,40989.252
41346.07,,Girth Weld,,,,2007,41029.288
41386.16,,Girth Weld,,,,2007,41069.498
41425.47,,Girth Weld,,,,2007,41109.495
41465.45,,Girth Weld,,,,2007,41149.718
41466.16,04:44:00,Cluster,29.0,5.0,10.54,2007,41150.427786680026
41466.18,06:45:00,Cluster,21.0,5.56,2.58,2007,41150.44778067101
41466.26,03:19:00,Cluster,14.0,0.97,3.27,2007,41150.52775663496
41485.96,09:33:00,Cluster,15.0,4.38,3.16,2007,41170.22183775664
41486.24,10:16:00,Cluster,17.0,2.56,2.39,2007,41170.501753630444
41486.59,10:09:00,metal loss,15.0,1.14,1.26,2007,41170.85164847271
41486.78,10:13:00,Cluster,12.0,4.25,3.16,2007,41171.04159138708
41501.43,09:33:00,metal loss,10.0,2.52,0.75,2007,41185.68718978468
41502.32,08:10:00,metal loss,14.0,4.25,0.94,2007,41186.576922383574
41503.42,09:22:00,metal loss,10.0,1.18,0.83,2007,41187.67659188783
41504.01,09:28:00,Cluster,10.0,4.39,5.72,2007,41188.26641462194
41505.39,,Girth Weld,,,,2007,41189.646
41544.42,07:47:00,metal loss,23.0,0.94,1.3,2007,41228.95541376721
41544.45,08:49:00,metal loss,11.0,0.79,0.79,2007,41228.985628535665
41545.34,,Girth Weld,,,,2007,41229.882
41546.08,09:36:00,metal loss,17.0,2.76,0.59,2007,41230.624630946426
41576.47,07:44:00,Cluster,19.0,2.21,1.8,2007,41261.12267751628
41581.35,07:17:00,Cluster,18.0,5.2,4.15,2007,41266.02002754131
41585.28,,Girth Weld,,,,2007,41269.964
41593.16,07:57:00,metal loss,10.0,3.03,0.59,2007,41277.10592566725
41593.61,06:58:00,Cluster,16.0,3.71,3.96,2007,41277.513776752305
41605.47,03:25:00,Cluster,15.0,3.43,1.22,2007,41288.262918682965
41606.33,03:21:00,metal loss,13.0,1.53,1.38,2007,41289.042367423295
41607.15,02:04:00,Cluster,23.0,5.15,3.54,2007,41289.78556273385
41607.49,03:27:00,metal loss,11.0,1.42,0.91,2007,41290.093716887
41607.68,01:54:00,Cluster,25.0,3.62,2.81,2007,41290.265920678474
41608.36,02:29:00,Cluster,13.0,1.69,1.2,2007,41290.88222898478
41610.12,09:19:00,Cluster,13.0,3.25,6.37,2007,41292.47737989524
41610.66,09:46:00,Cluster,10.0,2.63,4.13,2007,41292.966801197304
41611.24,09:44:00,Cluster,17.0,3.25,3.71,2007,41293.49247592915
41614.46,10:17:00,metal loss,16.0,1.1,0.59,2007,41296.41087702669
41625.37,,Girth Weld,,,,2007,41306.299
41636.74,09:46:00,metal loss,25.0,2.09,1.26,2007,41317.66814767616
41637.81,09:56:00,metal loss,14.0,2.09,1.89,2007,41318.73806746626
41645.97,09:21:00,Cluster,20.0,5.22,4.96,2007,41326.897455772116
41647.17,10:15:00,metal loss,16.0,0.63,0.87,2007,41328.097365817084
41647.33,09:43:00,Cluster,16.0,2.06,3.94,2007,41328.257353823086
41648.63,09:45:00,Cluster,12.0,2.66,3.92,2007,41329.55725637181
41649.13,10:23:00,metal loss,15.0,0.75,0.71,2007,41330.05721889055
41649.59,09:38:00,metal loss,24.0,0.94,0.71,2007,41330.51718440779
41650.41,09:32:00,Cluster,15.0,3.7,3.56,2007,41331.33712293853
41651.43,09:39:00,Cluster,14.0,2.66,2.64,2007,41332.35704647676
41651.88,09:38:00,Cluster,14.0,2.84,4.19,2007,41332.80701274362
41652.4,09:39:00,Cluster,12.0,2.08,2.26,2007,41333.32697376312
41652.8,09:54:00,metal loss,11.0,1.02,1.26,2007,41333.726943778114
41653.26,08:52:00,Cluster,19.0,3.68,2.75,2007,41334.18690929535
41653.89,09:48:00,Cluster,21.0,2.99,2.54,2007,41334.81686206896
41655.43,09:40:00,Cluster,13.0,2.38,2.16,2007,41336.35674662668
41658.63,02:41:00,Cluster,16.0,3.28,1.43,2007,41339.55650674662
41659.02,02:28:00,Cluster,15.0,7.88,2.75,2007,41339.94647751124
41665.39,,Girth Weld,,,,2007,41346.316
41676.35,08:16:00,Cluster,33.0,5.5,11.56,2007,41379.78935459377
41676.62,02:49:00,metal loss,16.0,0.83,0.55,2007,41380.613971905856
41678.56,,Girth Weld,,,,2007,41386.539
41703.53,04:57:00,Cluster,33.0,5.21,3.73,2007,41423.720890624994
41704.14,06:41:00,Cluster,16.0,2.22,2.47,2007,41424.62921875
41704.24,06:18:00,Cluster,14.0,5.59,14.6,2007,41424.778125
41704.47,05:01:00,Cluster,23.0,4.01,2.87,2007,41425.120609375
41705.44,,Girth Weld,,,,2007,41426.565
41705.97,07:43:00,Cluster,11.0,4.12,17.76,2007,41427.09782295574
41706.26,03:44:00,Cluster,23.0,2.44,9.05,2007,41427.3893675919
41706.26,02:44:00,metal loss,10.0,1.3,3.42,2007,41427.3893675919
41745.43,,Girth Weld,,,,2007,41466.768
41746.38,09:55:00,metal loss,11.0,0.71,0.55,2007,41467.72006987227
41747.21,09:30:00,metal loss,13.0,0.91,1.3,2007,41468.551878287
41784.33,03:20:00,Cluster,13.0,3.85,6.24,2007,41505.752755822694
41785.36,,Girth Weld,,,,2007,41506.785
41786.2,04:12:00,metal loss,11.0,0.79,0.71,2007,41507.63743504532
41787.46,08:12:00,metal loss-manufacturing anomaly,11.0,0.43,0.71,2007,41508.916087613296
41825.08,,Girth Weld,,,,2007,41547.093
41865.05,,Girth Weld,,,,2007,41586.45
41865.72,08:30:00,Cluster,11.0,2.05,9.82,2007,41587.12412153038
41905.04,,Girth Weld,,,,2007,41626.686
41944.95,,Girth Weld,,,,2007,41666.821
41984.91,,Girth Weld,,,,2007,41707.08
42024.83,,Girth Weld,,,,2007,41747.041
42064.76,,Girth Weld,,,,2007,41787.349
42104.81,,Girth Weld,,,,2007,41827.536
42144.82,,Girth Weld,,,,2007,41840.945
42184.89,,Girth Weld,,,,2007,41867.881
42224.88,,Girth Weld,,,,2007,41907.972
42243.95,,Above Ground Marker,,,,2007,41927.24281215607
42264.86,,Girth Weld,,,,2007,41948.373
42269.82,,Bend,,,,2007,41968.4093857868
42274.71,,Girth Weld,,,,2007,41988.163
42298.11,,Girth Weld,,,,2007,42028.402
42338.07,,Girth Weld,,,,2007,42068.406
42378.12,,Girth Weld,,,,2007,42108.655
42418.14,,Girth Weld,,,,2007,42148.638
42458.14,,Girth Weld,,,,2007,42188.855
42467.5,,Girth Weld,,,,2007,42228.848
42507.69,,Girth Weld,,,,2007,42269.173
42547.83,,Girth Weld,,,,2007,42309.229
42587.8,,Girth Weld,,,,2007,42349.573
42627.69,,Girth Weld,,,,2007,42389.659
42667.62,,Girth Weld,,,,2007,42429.793
42707.6,,Girth Weld,,,,2007,42439.724
42747.59,,Girth Weld,,,,2007,42463.173
42787.6,,Girth Weld,,,,2007,42503.363
42827.58,,Girth Weld,,,,2007,42543.419
42867.61,,Girth Weld,,,,2007,42583.73
42907.62,,Girth Weld,,,,2007,42623.78
42935.11,,Girth Weld,,,,2007,42633.225
42955.37,,Girth Weld,,,,2007,42673.422
42995.32,,Girth Weld,,,,2007,42713.694
43035.33,,Girth Weld,,,,2007,42753.717
43075.2,,Girth Weld,,,,2007,42793.868
43104.53,,Girth Weld,,,,2007,42833.796
43111.19,,Girth Weld,,,,2007,42874.085
43151.13,,Girth Weld,,,,2007,42914.111
43170.76,,Girth Weld,,,,2007,42954.498
43176.04,,Bend,,,,2007,42974.82676227141
43181.15,,Girth Weld,,,,2007,42994.501
43216.77,,Girth Weld,,,,2007,43034.803
43256.8,,Girth Weld,,,,2007,43074.872
43296.76,,Girth Weld,,,,2007,43102.507
43336.69,,Girth Weld,,,,2007,43122.815
43376.72,,Girth Weld,,,,2007,43162.766
43416.72,,Girth Weld,,,,2007,43203.009
43456.64,,Girth Weld,,,,2007,43242.881
43496.58,,Girth Weld,,,,2007,43272.388
43517.05,,Girth Weld,,,,2007,43279.006
43557.15,,Girth Weld,,,,2007,43319.098
43597.12,,Girth Weld,,,,2007,43338.848
43597.89,04:45:00,Cluster,14.0,2.4,7.67,2007,43339.05525817076
43636.59,,Girth Weld,,,,2007,43349.472
43675.86,06:00:00,Cluster,10.0,2.64,4.11,2007,43384.494688450985
43676.68,,Girth Weld,,,,2007,43385.226
43677.48,04:36:00,Cluster,16.0,1.32,7.54,2007,43386.02703922059
43716.71,,Girth Weld,,,,2007,43425.308
43744.64,,Girth Weld,,,,2007,43465.607
43784.67,,Girth Weld,,,,2007,43505.541
43824.68,,Girth Weld,,,,2007,43545.784
43864.61,,Girth Weld,,,,2007,43585.778
43904.53,,Girth Weld,,,,2007,43626.073
43925.26,07:51:00,metal loss-manufacturing anomaly,15.0,2.32,0.59,2007,43646.940818615156
43928.97,09:08:00,metal loss-manufacturing anomaly,14.0,3.03,0.71,2007,43650.675483692925
43930.49,09:33:00,metal loss-manufacturing anomaly,13.0,3.46,0.94,2007,43652.20558906171
