distance,clock,feature_type,depth,length,width,survey_year
45133.465,07:22:00,Metal Loss,16.0,1.2,1.9,2022
45136.503,08:34:00,Metal Loss,21.0,7.6,2.9,2022
45137.73,08:34:00,Metal Loss,36.0,1.3,1.1,2022
45140.499,07:36:00,Metal Loss,22.0,9.8,7.9,2022
45141.188,08:37:00,Metal Loss,10.0,4.9,3.4,2022
45142.185,07:30:00,Metal Loss,18.0,5.7,4.4,2022
45143.068,07:21:00,Metal Loss,21.0,6.6,3.6,2022
45161.614,,Field Bend,,,,2022
45171.598,05:45:00,Metal Loss,22.0,5.1,5.3,2022
45171.713,01:49:00,Metal Loss,15.0,1.5,2.4,2022
45172.726,,Girth Weld,,,,2022
45173.343,04:30:00,Metal Loss,11.0,4.6,4.5,2022
45173.451,10:51:00,Metal Loss,10.0,11.7,3.5,2022
45173.681,06:29:00,Metal Loss,20.0,3.0,2.5,2022
45173.73,05:46:00,Metal Loss,29.0,1.9,1.7,2022
45176.473,07:19:00,Metal Loss,26.0,5.1,2.6,2022
45176.831,10:38:00,Metal Loss,12.0,5.3,1.7,2022
45177.749,11:03:00,Metal Loss,14.0,4.6,1.9,2022
45177.759,06:53:00,Metal Loss,35.0,6.9,5.5,2022
45178.911,06:58:00,Metal Loss,32.0,3.0,1.5,2022
45179.491,06:57:00,Metal Loss,13.0,2.5,1.0,2022
45180.161,07:03:00,Metal Loss,28.0,2.6,1.1,2022
45181.125,07:09:00,Metal Loss,20.0,2.6,1.3,2022
45181.683,07:07:00,Metal Loss,17.0,2.4,1.3,2022
45185.666,11:07:00,Metal Loss,13.0,4.9,1.9,2022
45186.555,06:53:00,Metal Loss,15.0,1.9,1.4,2022
45186.713,05:48:00,Metal Loss,42.0,16.5,16.5,2022
45187.949,11:17:00,Metal Loss,10.0,6.2,2.8,2022
45188.018,07:48:00,Metal Loss,25.0,6.9,6.2,2022
45188.448,06:06:00,Metal Loss,16.0,1.4,1.3,2022
45188.494,06:54:00,Metal Loss,17.0,9.9,5.7,2022
45189.308,08:16:00,Metal Loss,26.0,2.4,4.3,2022
45189.905,06:57:00,Metal Loss,20.0,13.3,8.7,2022
45190.571,04:42:00,Metal Loss,11.0,14.9,6.0,2022
45190.866,07:34:00,Metal Loss,23.0,6.5,2.2,2022
45191.834,07:30:00,Metal Loss,19.0,2.3,1.3,2022
45192.385,07:09:00,Metal Loss,27.0,2.7,1.5,2022
45192.838,06:38:00,Metal Loss,32.0,1.8,2.1,2022
45193.022,04:47:00,Metal Loss,16.0,1.8,2.0,2022
45193.497,06:10:00,Metal Loss,38.0,12.0,8.2,2022
45194.718,06:32:00,Metal Loss,14.0,2.6,1.9,2022
45195.417,10:57:00,Metal Loss,14.0,5.0,3.3,2022
45196.89,10:56:00,Metal Loss,13.0,3.8,2.2,2022
45198.72,06:28:00,Metal Loss,16.0,7.8,3.0,2022
45199.688,06:39:00,Metal Loss,13.0,1.9,1.8,2022
45200.272,06:40:00,Metal Loss,16.0,1.5,1.5,2022
45202.68,,Field Bend,,,,2022
45206.001,11:08:00,Metal Loss,10.0,12.4,2.4,2022
45212.943,,Girth Weld,,,,2022
45253.13,,Girth Weld,,,,2022
45253.973,01:14:00,Metal Loss,21.0,2.2,1.6,2022
45254.003,03:47:00,Metal Loss,17.0,2.1,1.3,2022
45282.149,01:36:00,Metal Loss,35.0,3.0,5.3,2022
45283.333,,Start Repair Marker,,,,2022
45283.888,02:17:00,Metal Loss,24.0,7.4,2.6,2022
45284.324,05:07:00,Metal Loss,15.0,2.4,4.2,2022
45284.354,03:07:00,Metal Loss,13.0,1.7,2.4,2022
45286.247,,Girth Weld,,,,2022
45286.483,,Start Composite Wrap,,,,2022
45286.493,,Start Repair Marker,,,,2022
45286.916,12:01:00,Metal Loss,53.0,5.1,8.2,2022
45287.06,01:13:00,Metal Loss,17.0,3.7,2.7,2022
45287.083,07:28:00,Metal Loss,14.0,2.6,3.2,2022
45287.1,04:24:00,Metal Loss,12.0,3.0,2.0,2022
45287.772,,End Composite Wrap,,,,2022
45287.848,,End Repair Marker,,,,2022
45288.143,,End Repair Marker,,,,2022
45291.906,02:38:00,Metal Loss,15.0,4.3,4.8,2022
45296.138,05:32:00,Metal Loss,17.0,3.6,2.4,2022
45299.869,,Field Bend,,,,2022
45300.991,02:35:00,Metal Loss,30.0,10.7,8.5,2022
45303.091,03:56:00,Metal Loss,15.0,3.6,1.6,2022
45303.396,01:33:00,Metal Loss,16.0,3.4,1.7,2022
45303.885,01:28:00,Metal Loss,21.0,13.0,5.7,2022
45304.213,04:02:00,Metal Loss,16.0,7.4,2.4,2022
45305.436,03:46:00,Metal Loss,13.0,3.5,1.8,2022
45306.257,12:30:00,Metal Loss,10.0,6.3,3.4,2022
45306.896,03:42:00,Metal Loss,11.0,3.5,3.3,2022
45307.418,04:05:00,Metal Loss,20.0,12.4,2.8,2022
45307.556,01:46:00,Metal Loss,18.0,9.7,4.3,2022
45308.468,,Girth Weld,,,,2022
45308.632,03:40:00,Metal Loss,18.0,2.7,2.0,2022
45308.809,01:16:00,Metal Loss,20.0,8.4,4.4,2022
45309.35,03:37:00,Metal Loss,21.0,8.4,3.3,2022
45310.19,02:57:00,Metal Loss,24.0,7.0,11.3,2022
45312.5,,Start Repair Marker,,,,2022
45313.392,03:18:00,Metal Loss,26.0,18.1,4.6,2022
45315.705,,End Repair Marker,,,,2022
45322.346,03:13:00,Metal Loss,17.0,1.7,1.8,2022
45326.447,03:37:00,Metal Loss,33.0,2.0,2.4,2022
45335.423,05:17:00,Metal Loss,12.0,2.3,1.0,2022
45336.391,05:26:00,Metal Loss,14.0,1.7,1.0,2022
45339.954,01:36:00,Metal Loss,11.0,2.8,2.7,2022
45344.911,01:49:00,Metal Loss,11.0,2.9,2.9,2022
45347.539,,Start Repair Marker,,,,2022
45348.051,03:43:00,Metal Loss,15.0,2.6,2.6,2022
45348.944,,Girth Weld,,,,2022
45350.348,03:28:00,Metal Loss,15.0,1.6,1.3,2022
45350.505,04:30:00,Metal Loss,20.0,5.2,6.8,2022
45351.201,,End Repair Marker,,,,2022
45355.571,,Girth Weld,,,,2022
45381.109,,Field Bend,,,,2022
45393.415,,AGM,,,,2022
45395.42,10:15:00,Metal Loss,10.0,7.2,2.7,2022
45395.935,,Girth Weld,,,,2022
45415.276,,Field Bend,,,,2022
45436.007,,Girth Weld,,,,2022
45474.813,06:10:00,Metal Loss,54.0,3.5,4.9,2022
45475.279,04:34:00,Metal Loss,15.0,5.4,3.5,2022
45475.371,06:28:00,Metal Loss,19.0,3.5,6.8,2022
45476.224,,Girth Weld,,,,2022
45476.243,08:02:00,Metal Loss,12.0,10.1,5.4,2022
45516.24,,Girth Weld,,,,2022
45556.457,,Girth Weld,,,,2022
45596.47,,Girth Weld,,,,2022
45615.069,,Field Bend,,,,2022
45635.489,06:09:00,Metal Loss,13.0,2.8,2.5,2022
45636.736,,Girth Weld,,,,2022
45676.788,,Girth Weld,,,,2022
45717.08,,Girth Weld,,,,2022
45721.312,,Bend,,,,2022
45725.804,,Girth Weld,,,,2022
45729.747,01:34:00,Metal Loss,11.0,3.1,2.9,2022
45765.86,,Girth Weld,,,,2022
45787.283,,Girth Weld,,,,2022
45790.745,12:44:00,Metal Loss,13.0,6.1,3.1,2022
45827.356,,Girth Weld,,,,2022
45830.584,03:22:00,Metal Loss,17.0,16.3,2.1,2022
45837.497,03:27:00,Metal Loss,17.0,37.0,4.4,2022
45842.999,03:15:00,Metal Loss,12.0,5.0,1.9,2022
45846.03,03:35:00,Metal Loss,13.0,3.9,2.5,2022
45848.927,03:21:00,Metal Loss,10.0,12.1,2.1,2022
45853.064,,Girth Weld,,,,2022
45853.76,05:19:00,Metal Loss,25.0,5.5,5.8,2022
45853.865,08:47:00,Metal Loss,12.0,2.9,3.4,2022
45853.907,03:02:00,Metal Loss,21.0,3.5,1.6,2022
45853.911,03:54:00,Metal Loss,20.0,4.2,2.8,2022
45853.953,06:44:00,Metal Loss,17.0,7.6,3.7,2022
45893.071,,Girth Weld,,,,2022
45894.344,08:27:00,Metal Loss,12.0,1.9,2.0,2022
45895.594,08:22:00,Metal Loss,11.0,3.3,2.8,2022
45899.767,08:43:00,Metal Loss,10.0,5.3,2.4,2022
45901.827,08:34:00,Metal Loss,11.0,6.5,2.5,2022
45904.075,08:33:00,Metal Loss,14.0,20.0,4.3,2022
45906.253,08:38:00,Metal Loss,12.0,4.0,2.2,2022
45912.254,08:34:00,Metal Loss,13.0,4.3,2.3,2022
45912.91,08:37:00,Metal Loss,13.0,3.0,1.0,2022
45914.416,08:29:00,Metal Loss,15.0,3.3,4.1,2022
45917.526,05:29:00,Metal Loss,19.0,1.3,1.7,2022
45917.69,06:51:00,Metal Loss,16.0,2.2,1.5,2022
45918.471,,Girth Weld,,,,2022
45918.609,05:42:00,Metal Loss,23.0,5.9,4.4,2022
45947.29,02:54:00,Seam Weld Manufacturing Anomaly,,8.5,,2022
45958.442,,Girth Weld,,,,2022
45988.583,,Field Bend,,,,2022
45998.717,,Girth Weld,,,,2022
46017.087,,Girth Weld,,,,2022
46057.365,,Girth Weld,,,,2022
46089.18,,Girth Weld,,,,2022
46128.317,07:09:00,Metal Loss,35.0,4.7,3.9,2022
46128.583,04:23:00,Metal Loss,21.0,1.4,2.7,2022
46129.498,,Girth Weld,,,,2022
46130.03,07:14:00,Metal Loss,31.0,8.4,7.4,2022
46146.893,,Field Bend,,,,2022
46149.859,04:52:00,Metal Loss,30.0,2.1,1.5,2022
46169.646,,Girth Weld,,,,2022
46187.792,05:02:00,Metal Loss,43.0,13.4,3.6,2022
46188.691,03:55:00,Metal Loss,19.0,1.6,1.3,2022
46189.216,04:45:00,Metal Loss,33.0,11.3,8.4,2022
46189.954,03:53:00,Metal Loss,18.0,1.5,1.6,2022
46190.344,05:06:00,Metal Loss,30.0,9.0,4.3,2022
46190.446,03:51:00,Metal Loss,20.0,6.3,2.2,2022
46191.293,05:12:00,Metal Loss,49.0,4.2,1.5,2022
46191.588,03:51:00,Metal Loss,27.0,2.1,1.7,2022
46191.962,03:51:00,Metal Loss,15.0,1.8,1.5,2022
46192.388,05:08:00,Metal Loss,59.0,2.6,4.7,2022
46192.854,04:49:00,Metal Loss,48.0,10.4,3.3,2022
46193.153,03:48:00,Metal Loss,23.0,1.9,2.0,2022
46193.556,03:50:00,Metal Loss,19.0,4.6,1.8,2022
46193.96,04:53:00,Metal Loss,38.0,3.8,1.7,2022
46194.587,04:55:00,Metal Loss,46.0,1.2,1.7,2022
46194.941,04:49:00,Metal Loss,35.0,3.5,2.6,2022
46195.213,03:51:00,Metal Loss,21.0,1.7,1.5,2022
46195.469,04:53:00,Metal Loss,36.0,0.9,1.5,2022
46195.774,03:50:00,Metal Loss,15.0,1.9,2.2,2022
46195.778,04:56:00,Metal Loss,31.0,2.1,2.8,2022
46196.168,03:51:00,Metal Loss,15.0,1.9,1.5,2022
46196.25,05:03:00,Metal Loss,22.0,1.5,1.6,2022
46196.585,04:47:00,Metal Loss,13.0,2.7,2.1,2022
46197.054,04:52:00,Metal Loss,31.0,1.1,1.4,2022
46197.234,03:48:00,Metal Loss,20.0,3.7,2.8,2022
46197.766,03:51:00,Metal Loss,16.0,2.6,2.6,2022
46198.442,03:54:00,Metal Loss,17.0,1.9,2.2,2022
46198.645,04:47:00,Metal Loss,38.0,14.2,7.1,2022
46199.961,03:54:00,Metal Loss,21.0,2.0,2.0,2022
46200.184,04:49:00,Metal Loss,21.0,3.7,2.4,2022
46200.784,05:05:00,Metal Loss,21.0,7.6,4.0,2022
46201.64,04:55:00,Metal Loss,21.0,1.3,1.8,2022
46202.142,05:13:00,Metal Loss,22.0,9.5,2.9,2022
46202.966,07:51:00,Metal Loss,20.0,6.0,3.6,2022
46203.199,05:15:00,Metal Loss,21.0,2.2,2.3,2022
46203.734,06:17:00,Metal Loss,24.0,5.9,7.7,2022
46203.914,05:13:00,Metal Loss,26.0,2.5,2.3,2022
46204.275,06:41:00,Metal Loss,20.0,1.3,1.3,2022
46204.436,05:06:00,Metal Loss,28.0,2.2,2.4,2022
46205.335,04:33:00,Metal Loss,14.0,1.9,1.7,2022
46207.293,05:16:00,Metal Loss,19.0,2.9,2.9,2022
46207.74,04:49:00,Metal Loss,24.0,4.9,5.4,2022
46208.638,04:50:00,Metal Loss,22.0,8.1,7.0,2022
46209.058,05:58:00,Metal Loss,23.0,1.8,1.1,2022
46209.124,06:41:00,Metal Loss,29.0,1.7,2.0,2022
46209.81,05:37:00,Metal Loss,49.0,3.6,5.2,2022
46209.925,,Girth Weld,,,,2022
46210.64,05:21:00,Metal Loss,27.0,1.3,1.7,2022
46250.046,,Girth Weld,,,,2022
46288.274,,Start Recoat,,,,2022
46289.229,04:49:00,Metal Loss,11.0,3.7,1.7,2022
46289.229,06:34:00,Metal Loss,26.0,5.2,4.2,2022
46289.245,02:36:00,Metal Loss,23.0,3.5,5.6,2022
46289.373,04:16:00,Metal Loss,18.0,2.8,2.0,2022
46290.249,,Girth Weld,,,,2022
46290.249,,End Recoat,,,,2022
46305.761,07:49:00,Metal Loss,13.0,4.0,2.0,2022
46307.021,06:38:00,Metal Loss,12.0,4.7,2.8,2022
46308.1,06:39:00,Metal Loss,17.0,3.2,3.3,2022
46309.475,06:25:00,Metal Loss,17.0,3.1,2.2,2022
46309.856,06:16:00,Metal Loss,25.0,5.9,4.1,2022
46310.656,06:23:00,Metal Loss,27.0,6.5,3.7,2022
46310.869,05:02:00,Metal Loss,16.0,4.7,2.7,2022
46311.43,06:23:00,Metal Loss,22.0,8.1,4.7,2022
46312.1,04:59:00,Metal Loss,14.0,2.0,0.7,2022
46312.349,06:26:00,Metal Loss,26.0,18.8,11.7,2022
46313.819,04:45:00,Metal Loss,13.0,1.5,1.5,2022
46314.167,05:43:00,Metal Loss,27.0,9.2,4.0,2022
46314.6,04:45:00,Metal Loss,20.0,3.0,1.5,2022
46315.108,05:38:00,Metal Loss,15.0,6.5,3.7,2022
46330.417,,Girth Weld,,,,2022
46332.516,05:20:00,Metal Loss,30.0,4.6,1.9,2022
46340.344,08:50:00,Metal Loss,13.0,2.9,0.7,2022
46343.845,04:34:00,Metal Loss,13.0,0.9,0.7,2022
46344.078,04:57:00,Metal Loss,35.0,29.6,13.9,2022
46346.424,04:20:00,Metal Loss,14.0,2.1,1.0,2022
46346.88,04:55:00,Metal Loss,20.0,1.1,1.2,2022
46347.113,05:43:00,Metal Loss,30.0,10.4,3.7,2022
46349.042,05:23:00,Metal Loss,15.0,10.7,3.2,2022
46351.66,06:11:00,Metal Loss,16.0,4.7,1.8,2022
46352.497,08:56:00,Metal Loss,16.0,16.5,5.1,2022
46353.796,05:21:00,Metal Loss,17.0,10.1,2.8,2022
46354.281,04:22:00,Metal Loss,16.0,1.7,1.1,2022
46354.423,08:56:00,Metal Loss,14.0,1.2,1.9,2022
46354.777,04:17:00,Metal Loss,23.0,12.0,2.4,2022
46355.046,09:11:00,Metal Loss,20.0,6.3,3.4,2022
46355.19,05:17:00,Metal Loss,14.0,1.4,1.0,2022
46355.751,09:07:00,Metal Loss,30.0,24.1,6.5,2022
46356.234,05:30:00,Metal Loss,17.0,14.5,4.3,2022
46356.266,04:18:00,Metal Loss,24.0,3.9,1.5,2022
46357.605,04:17:00,Metal Loss,11.0,3.5,1.8,2022
46358.143,09:15:00,Metal Loss,36.0,20.4,4.2,2022
46358.346,04:21:00,Metal Loss,11.0,2.0,2.4,2022
46359.065,04:32:00,Metal Loss,11.0,2.9,0.9,2022
46359.931,04:29:00,Metal Loss,16.0,1.5,1.1,2022
46360.043,09:23:00,Metal Loss,15.0,0.9,0.7,2022
46360.404,09:13:00,Metal Loss,16.0,2.2,2.2,2022
46360.449,04:28:00,Metal Loss,14.0,1.7,1.6,2022
46361.532,09:18:00,Metal Loss,18.0,7.0,1.6,2022
46362.523,09:05:00,Metal Loss,13.0,2.5,0.9,2022
46363.045,09:04:00,Metal Loss,34.0,10.5,4.4,2022
46365.341,09:06:00,Metal Loss,15.0,7.8,4.3,2022
46369.354,,Start Repair Marker,,,,2022
46369.619,03:42:00,Metal Loss,21.0,9.3,3.4,2022
46369.633,06:47:00,Metal Loss,20.0,6.4,11.3,2022
46369.738,01:02:00,Metal Loss,20.0,2.9,0.8,2022
46369.813,08:21:00,Metal Loss,23.0,1.6,1.2,2022
46369.865,09:02:00,Metal Loss,26.0,1.4,1.9,2022
46370.781,,Girth Weld,,,,2022
46371.476,02:02:00,Metal Loss,12.0,2.7,1.9,2022
46371.535,07:38:00,Metal Loss,22.0,1.5,2.5,2022
46371.604,03:12:00,Metal Loss,18.0,2.0,2.1,2022
46371.611,,End Repair Marker,,,,2022
46371.654,09:00:00,Metal Loss,18.0,1.3,1.6,2022
46371.657,03:45:00,Metal Loss,21.0,2.0,1.3,2022
46371.88,05:12:00,Metal Loss,14.0,4.0,4.6,2022
46375.217,,Start Sleeve,,,,2022
46378.881,,End Sleeve,,,,2022
46379.472,06:22:00,Metal Loss,25.0,1.6,1.4,2022
46379.974,06:35:00,Metal Loss,24.0,2.3,1.7,2022
46380.42,06:23:00,Metal Loss,27.0,2.2,1.5,2022
46380.991,06:52:00,Metal Loss,28.0,2.4,1.3,2022
46382.057,06:33:00,Metal Loss,27.0,2.0,1.6,2022
46382.53,06:24:00,Metal Loss,18.0,1.5,1.0,2022
46383.028,06:30:00,Metal Loss,20.0,1.5,1.6,2022
46385.089,05:19:00,Metal Loss,12.0,3.5,2.1,2022
46385.469,06:52:00,Metal Loss,13.0,21.5,6.1,2022
46385.712,04:56:00,Metal Loss,12.0,3.3,1.6,2022
46386.886,05:14:00,Metal Loss,15.0,2.9,4.0,2022
46387.484,05:00:00,Metal Loss,13.0,2.0,1.9,2022
46387.989,03:46:00,Metal Loss,14.0,1.6,0.7,2022
46388.035,04:55:00,Metal Loss,17.0,1.3,1.4,2022
46388.553,05:02:00,Metal Loss,15.0,1.2,0.9,2022
46389.872,05:48:00,Metal Loss,26.0,13.7,7.3,2022
46391.27,05:40:00,Metal Loss,28.0,14.7,5.2,2022
46391.325,07:46:00,Metal Loss,33.0,30.0,20.7,2022
46392.08,11:48:00,Metal Loss,11.0,3.1,2.4,2022
46392.303,09:13:00,Metal Loss,24.0,1.5,1.3,2022
46393.041,11:51:00,Metal Loss,12.0,2.9,2.5,2022
46393.284,06:34:00,Metal Loss,18.0,3.2,1.5,2022
46393.793,06:33:00,Metal Loss,30.0,15.1,14.5,2022
46395.187,06:19:00,Metal Loss,18.0,2.6,2.0,2022
46395.794,06:15:00,Metal Loss,13.0,1.7,1.7,2022
46396.709,06:11:00,Metal Loss,13.0,2.1,1.9,2022
46396.752,05:40:00,Metal Loss,19.0,1.6,1.9,2022
46397.192,06:24:00,Metal Loss,16.0,2.3,1.5,2022
46397.822,06:15:00,Metal Loss,17.0,1.9,2.2,2022
46398.727,06:18:00,Metal Loss,15.0,2.4,2.1,2022
46399.583,06:24:00,Metal Loss,20.0,2.4,1.6,2022
46400.105,06:17:00,Metal Loss,23.0,1.4,1.8,2022
46400.561,06:17:00,Metal Loss,23.0,2.0,2.2,2022
46402.087,05:53:00,Metal Loss,25.0,2.1,2.4,2022
46402.552,06:25:00,Metal Loss,18.0,1.7,1.5,2022
46409.019,11:39:00,Metal Loss,12.0,9.0,2.4,2022
46410.961,,Girth Weld,,,,2022
46448.789,08:01:00,Metal Loss,31.0,30.7,11.3,2022
46450.971,06:33:00,Metal Loss,21.0,2.1,3.4,2022
46451.076,02:07:00,Metal Loss,20.0,4.1,2.6,2022
46451.142,,Girth Weld,,,,2022
46451.214,07:22:00,Metal Loss,38.0,1.1,0.6,2022
46451.857,03:38:00,Metal Loss,20.0,3.0,2.6,2022
46451.923,07:23:00,Metal Loss,21.0,3.3,2.0,2022
46451.942,09:26:00,Metal Loss,54.0,0.9,2.2,2022
46485.883,04:41:00,Metal Loss,14.0,1.3,1.1,2022
46485.906,06:16:00,Metal Loss,14.0,9.3,5.4,2022
46486.273,04:36:00,Metal Loss,14.0,1.3,1.2,2022
46487.306,06:02:00,Metal Loss,14.0,1.5,1.3,2022
46491.06,,Girth Weld,,,,2022
46492.923,08:48:00,Metal Loss,13.0,17.7,2.2,2022
46492.936,04:24:00,Metal Loss,14.0,1.5,1.8,2022
46500.653,08:52:00,Metal Loss,13.0,9.7,2.2,2022
46519.669,07:50:00,Metal Loss,20.0,20.4,4.2,2022
46519.688,03:44:00,Metal Loss,19.0,7.6,2.6,2022
46521.417,03:43:00,Metal Loss,27.0,19.0,5.2,2022
46522.31,07:33:00,Metal Loss,15.0,1.9,1.3,2022
46522.772,07:36:00,Metal Loss,15.0,1.7,1.0,2022
46523.048,04:57:00,Metal Loss,15.0,2.4,2.2,2022
46529.701,,Start Recoat,,,,2022
46530.259,02:46:00,Metal Loss,21.0,4.3,2.6,2022
46530.335,04:43:00,Metal Loss,37.0,15.9,9.5,2022
46530.394,08:15:00,Metal Loss,29.0,1.5,1.9,2022
46530.397,12:36:00,Metal Loss,22.0,2.8,3.5,2022
46530.404,07:17:00,Metal Loss,12.0,5.2,1.7,2022
46530.44,06:20:00,Metal Loss,14.0,2.5,2.7,2022
46530.469,03:43:00,Metal Loss,39.0,2.6,1.7,2022
46531.302,,Girth Weld,,,,2022
46531.302,,End Recoat,,,,2022
46531.913,05:04:00,Metal Loss,20.0,4.4,7.1,2022
46532.034,10:59:00,Metal Loss,17.0,3.5,5.2,2022
46532.169,06:36:00,Metal Loss,10.0,3.2,2.0,2022
46532.208,03:43:00,Metal Loss,18.0,1.3,0.7,2022
46533.366,12:04:00,Metal Loss,14.0,1.5,3.3,2022
46539.154,05:57:00,Metal Loss,16.0,1.5,1.1,2022
46539.216,05:17:00,Metal Loss,22.0,1.3,1.9,2022
46540.18,05:47:00,Metal Loss,20.0,4.8,4.6,2022
46551.654,01:09:00,Metal Loss,10.0,4.2,2.8,2022
46555.354,05:56:00,Metal Loss,19.0,1.9,2.8,2022
46555.686,04:24:00,Metal Loss,22.0,11.3,2.6,2022
46557.254,07:37:00,Metal Loss,20.0,17.8,6.9,2022
46571.437,,Girth Weld,,,,2022
46610.656,08:04:00,Metal Loss,27.0,6.1,5.9,2022
46611.617,,Girth Weld,,,,2022
46612.477,07:56:00,Metal Loss,16.0,1.3,1.6,2022
46633.091,,Girth Weld,,,,2022
46673.264,,Girth Weld,,,,2022
46702.697,,Girth Weld,,,,2022
46722.923,01:58:00,Metal Loss,15.0,8.0,2.5,2022
46725.223,01:59:00,Metal Loss,11.0,4.0,2.1,2022
46728.278,02:07:00,Metal Loss,12.0,14.5,3.8,2022
46742.904,,Girth Weld,,,,2022
46757.654,,Field Bend,,,,2022
46764.587,,Girth Weld,,,,2022
46792.247,,Field Bend,,,,2022
46804.859,,Girth Weld,,,,2022
46827.923,05:17:00,Metal Loss,22.0,12.2,5.8,2022
46837.864,,Girth Weld,,,,2022
46842.697,11:54:00,Metal Loss,15.0,1.5,2.2,2022
46842.854,01:05:00,Metal Loss,20.0,5.9,3.7,2022
46844.705,,Field Bend,,,,2022
46844.915,02:36:00,Metal Loss,15.0,3.9,2.7,2022
46845.676,04:14:00,Metal Loss,44.0,8.2,2.8,2022
46846.365,01:33:00,Metal Loss,20.0,3.0,2.1,2022
46846.572,08:49:00,Metal Loss,22.0,1.7,1.7,2022
46847.677,08:52:00,Metal Loss,15.0,1.3,1.9,2022
46878.054,,Girth Weld,,,,2022
46883.222,,Bend,,,,2022
46888.435,,Girth Weld,,,,2022
46898.55,12:36:00,Metal Loss,13.0,2.2,2.2,2022
46898.976,11:03:00,Metal Loss,14.0,1.9,2.7,2022
46900.837,01:29:00,Metal Loss,11.0,2.2,1.3,2022
46901.565,09:55:00,Metal Loss,13.0,4.2,3.3,2022
46901.68,01:12:00,Metal Loss,13.0,4.4,2.1,2022
46902.159,12:42:00,Metal Loss,14.0,1.5,1.0,2022
46902.995,09:54:00,Metal Loss,16.0,1.6,1.6,2022
46903.255,12:06:00,Metal Loss,23.0,5.0,8.4,2022
46903.501,10:22:00,Metal Loss,23.0,10.5,2.0,2022
46903.875,11:07:00,Metal Loss,17.0,14.3,5.7,2022
46904.396,12:21:00,Metal Loss,21.0,3.4,3.7,2022
46904.875,12:38:00,Metal Loss,29.0,1.9,2.1,2022
46905.371,12:34:00,Metal Loss,21.0,6.1,4.6,2022
46907.133,10:56:00,Metal Loss,14.0,3.6,2.4,2022
46909.301,01:56:00,Metal Loss,14.0,2.3,2.2,2022
46912.326,07:58:00,Metal Loss,23.0,4.4,2.1,2022
46912.979,07:57:00,Metal Loss,14.0,6.8,2.1,2022
46913.507,11:39:00,Metal Loss,24.0,2.6,1.4,2022
46913.658,11:08:00,Metal Loss,36.0,1.3,1.7,2022
46913.72,07:50:00,Metal Loss,15.0,3.2,1.1,2022
46913.914,10:18:00,Metal Loss,29.0,4.3,1.7,2022
46914.321,08:00:00,Metal Loss,23.0,5.1,1.9,2022
46916.02,,Field Bend,,,,2022
46928.609,,Girth Weld,,,,2022
46944.97,,Girth Weld,,,,2022
46945.505,05:55:00,Metal Loss,36.0,10.4,11.2,2022
46979.341,,Field Bend,,,,2022
46979.751,11:50:00,Metal Loss,11.0,3.0,1.3,2022
46985.102,,Girth Weld,,,,2022
47008.802,,Field Bend,,,,2022
47025.351,,Girth Weld,,,,2022
47051.588,11:15:00,Seam Weld Manufacturing Anomaly,,3.3,,2022
47065.436,,Girth Weld,,,,2022
47105.604,,Girth Weld,,,,2022
47145.597,,Girth Weld,,,,2022
47151.411,,Field Bend,,,,2022
47185.164,,Girth Weld,,,,2022
47200.269,,Field Bend,,,,2022
47225.233,,Girth Weld,,,,2022
47235.574,,Field Bend,,,,2022
47265.663,,Girth Weld,,,,2022
47298.632,,Start Repair Marker,,,,2022
47299.035,,Start Sleeve,,,,2022
47300.164,05:30:00,Dent,,2.66,15.36,2022
47300.981,,End Sleeve,,,,2022
47301.683,,End Repair Marker,,,,2022
47305.748,,Girth Weld,,,,2022
47306.165,04:44:00,Metal Loss,13.0,5.6,3.7,2022
47307.362,07:26:00,Metal Loss,11.0,7.4,3.8,2022
47307.52,04:46:00,Metal Loss,15.0,0.6,1.0,2022
47308.215,06:51:00,Metal Loss,11.0,2.3,1.3,2022
47308.543,04:52:00,Metal Loss,14.0,1.2,2.3,2022
47308.684,07:26:00,Metal Loss,12.0,5.7,1.5,2022
47310.213,07:26:00,Metal Loss,15.0,41.7,7.2,2022
47312.552,01:46:00,Metal Loss,13.0,2.4,2.1,2022
47313.271,09:19:00,Metal Loss,17.0,2.9,2.1,2022
47313.996,09:27:00,Metal Loss,31.0,26.7,6.1,2022
47314.032,01:57:00,Metal Loss,14.0,3.3,1.4,2022
47314.639,01:45:00,Metal Loss,29.0,14.5,3.8,2022
47316.06,01:56:00,Metal Loss,19.0,2.8,1.8,2022
47316.417,09:29:00,Metal Loss,18.0,6.8,4.4,2022
47316.526,01:55:00,Metal Loss,20.0,1.3,1.0,2022
47317.257,09:42:00,Metal Loss,16.0,5.3,3.0,2022
47318.816,09:25:00,Metal Loss,11.0,2.8,1.7,2022
47319.364,09:23:00,Metal Loss,14.0,1.7,1.7,2022
47325.062,,Start Repair Marker,,,,2022
47325.469,,Start Sleeve,,,,2022
47327.995,,End Sleeve,,,,2022
47328.553,,End Repair Marker,,,,2022
47339.911,,Girth Weld,,,,2022
47343.022,,Girth Weld,,,,2022
47347.234,,Bend,,,,2022
47351.526,,Girth Weld,,,,2022
47369.925,,Field Bend,,,,2022
47375.243,10:20:00,Metal Loss,13.0,1.3,1.0,2022
47375.781,10:46:00,Metal Loss,18.0,8.5,5.7,2022
47376.007,01:52:00,Metal Loss,10.0,9.8,5.6,2022
47377.008,01:48:00,Metal Loss,17.0,1.4,1.5,2022
